"Virus","HostOrder","vFamily","vSegmentedTF","vCytoReplicTF","vGenomeAveLength","vEnvelope","vSSoDS","IsZoonotic"
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
"feline_immunodeficiency_virus","carnivora","Retroviridae",0,0,9474,1,1,0
